value_0,value_1,value_2,result
986,na,633,false
887,617,665,false
612,290,842,false
35,501,465,false
242,640,75,false
na,433,994,false
971,25,731,false
104,300,71,false
188,236,53,false
73,na,4,false
583,239,na,false
532,958,554,false
596,249,321,false
516,224,564,false
71,na,798,false
823,106,351,false
409,631,141,false
506,63,212,false
155,157,819,false
134,385,419,false
657,570,694,false
698,350,219,false
na,449,574,false
943,781,809,true
80,614,11,false
543,644,na,false
848,217,765,false
835,946,333,false
9,26,110,false
338,121,327,false
299,31,190,false
249,109,161,false
445,842,na,false
206,615,571,false
566,351,185,false
861,40,180,false
548,253,52,false
390,758,46,false
74,495,714,false
549,50,999,false
203,713,301,false
na,243,214,false
520,353,642,false
na,677,208,false
567,825,966,false
552,806,150,false
535,861,229,false
366,na,11,false
889,363,518,false
na,292,300,false
570,143,119,false
192,497,221,false
653,949,960,true
320,161,275,false
400,922,327,false
981,946,69,false
749,860,na,false
864,911,898,true
362,268,146,false
581,953,662,false
573,473,49,false
42,811,68,false
248,22,602,false
379,160,na,false
507,929,343,false
172,749,390,false
na,579,438,false
565,583,767,false
304,947,392,false
965,644,544,false
721,56,812,false
838,947,800,true
450,386,406,false
na,735,963,true
534,na,725,false
221,350,652,false
384,934,580,false
278,382,na,false
na,230,832,false
795,840,175,false
613,698,na,false
30,971,na,false
892,898,587,false
757,625,934,false
806,712,991,true
79,981,827,false
999,664,528,false
512,286,778,false
284,788,851,false
625,724,139,false
95,495,968,false
667,863,na,false
328,na,216,false
38,400,782,false
622,446,5,false
223,750,710,false
208,695,na,false
311,684,202,false
539,206,934,false
729,203,722,false
476,659,na,false
921,778,647,false
408,888,153,false
292,509,714,false
533,510,51,false
981,429,675,false
491,na,987,false
34,508,791,false
792,508,na,false
32,378,231,false
771,825,449,false
205,266,907,false
151,444,na,false
792,421,481,false
771,231,156,false
236,553,615,false
948,614,881,false
901,309,744,false
105,274,566,false
416,249,186,false
909,270,992,false
70,360,na,false
612,524,981,false
669,544,665,false
160,na,323,false
67,266,747,false
917,214,895,false
na,396,749,false
942,450,600,false
127,197,874,false
292,742,351,false
926,369,na,false
na,471,543,false
288,952,na,false
377,964,216,false
143,955,599,false
692,3,307,false
79,618,643,false
834,547,349,false
696,94,923,false
249,634,262,false
27,355,997,false
631,694,530,false
5,410,481,false
836,673,166,false
426,211,546,false
596,227,665,false
220,403,228,false
172,51,142,false
387,903,157,false
283,470,942,false
195,814,na,false
701,112,328,false
3,367,604,false
307,683,855,false
960,344,na,false
968,173,42,false
293,394,513,false
450,692,751,false
350,823,252,false
527,958,782,false
119,768,447,false
na,224,40,false
na,664,427,false
614,398,441,false
183,798,976,false
252,114,465,false
131,467,245,false
na,672,917,false
90,277,775,false
68,754,43,false
57,226,na,false
630,367,535,false
318,na,518,false
66,178,131,false
454,659,870,false
554,68,361,false
353,121,825,false
524,643,132,false
na,258,26,false
557,676,910,false
na,359,451,false
50,122,113,false
na,61,280,false
763,802,284,false
482,735,na,false
516,258,67,false
573,303,820,false
103,na,990,false
518,595,na,false
na,471,269,false
41,862,687,false
172,146,684,false
266,623,830,false
807,522,527,false
479,257,795,false
986,903,868,true
469,848,794,false
694,na,127,false
177,12,882,false
72,36,na,false
na,464,318,false
959,na,973,false
na,40,313,false
348,710,577,false
17,926,na,false
705,na,44,false
606,467,505,false
821,321,798,false
939,44,541,false
151,455,18,false
487,281,671,false
297,713,17,false
819,545,730,false
213,868,167,false
524,28,823,false
778,140,276,false
425,351,86,false
599,76,738,false
866,815,370,false
76,340,615,false
426,714,113,false
287,338,831,false
542,939,401,false
na,308,746,false
853,na,37,false
844,952,428,false
908,na,759,true
297,146,905,false
666,na,693,false
833,276,411,false
536,812,813,false
392,802,na,false
589,794,12,false
454,999,508,false
658,829,51,false
217,607,884,false
726,764,352,false
267,529,568,false
873,352,563,false
993,750,924,true
322,na,892,false
440,119,601,false
654,797,711,true
438,440,405,false
618,773,496,false
846,225,na,false
na,830,943,true
728,4,215,false
882,341,211,false
304,513,533,false
981,na,712,false
680,95,524,false
515,456,367,false
671,591,879,false
537,27,985,false
na,253,406,false
na,303,455,false
885,306,501,false
na,248,559,false
217,204,937,false
232,897,603,false
2,25,548,false
901,705,1,false
276,979,799,false
584,873,na,false
32,77,769,false
639,608,782,false
642,110,926,false
671,287,469,false
612,379,50,false
na,565,95,false
935,440,897,false
119,647,220,false
543,554,180,false
899,66,693,false
859,na,58,false
982,516,926,false
na,874,475,false
337,na,273,false
na,527,289,false
4,778,198,false
605,223,4,false
403,847,365,false
512,430,243,false
38,391,831,false
na,223,272,false
994,31,na,false
763,na,560,false
577,658,162,false
33,995,69,false
652,525,817,false
999,811,292,false
507,276,488,false
126,314,128,false
263,682,99,false
550,271,320,false
62,695,47,false
303,471,992,false
828,506,74,false
758,117,73,false
na,358,861,false
482,52,578,false
na,315,785,false
174,549,902,false
641,738,799,false
706,555,na,false
50,60,775,false
348,na,909,false
556,555,266,false
653,446,656,false
622,389,779,false
798,655,157,false
557,67,na,false
902,776,608,false
662,512,409,false
573,na,34,false
30,na,523,false
77,16,364,false
793,497,553,false
52,13,906,false
na,774,652,false
348,726,121,false
364,99,578,false
344,na,525,false
636,607,850,false
598,866,351,false
683,658,426,false
621,123,470,false
226,809,835,false
667,356,903,false
642,726,967,false
857,234,595,false
632,na,119,false
317,85,225,false
403,432,259,false
631,700,841,false
840,217,103,false
747,935,204,false
57,355,na,false
151,197,994,false
535,114,953,false
111,na,93,false
833,167,742,false
632,896,309,false
148,650,516,false
257,828,680,false
785,664,606,false
997,695,377,false
15,na,883,false
541,430,46,false
293,638,67,false
423,821,922,false
150,298,332,false
623,967,906,false
352,45,591,false
138,366,378,false
497,159,8,false
740,na,686,true
649,172,257,false
747,533,661,false
873,122,502,false
921,222,233,false
410,764,568,false
179,573,32,false
774,238,499,false
928,527,na,false
574,909,754,false
145,962,566,false
490,575,509,false
na,332,333,false
na,298,477,false
867,868,697,true
184,729,547,false
63,957,205,false
238,na,418,false
na,648,169,false
553,864,898,false
507,813,na,false
813,968,877,true
404,597,848,false
273,477,846,false
773,na,311,false
658,948,800,true
184,na,216,false
79,na,857,false
na,55,888,false
914,1,584,false
838,326,na,false
943,944,998,true
469,976,414,false
97,310,758,false
198,557,775,false
330,687,28,false
487,113,280,false
81,286,613,false
520,783,168,false
276,619,81,false
368,305,na,false
103,870,563,false
925,267,96,false
724,881,909,true
540,259,147,false
6,780,82,false
447,na,832,false
88,574,473,false
796,560,560,false
na,78,201,false
491,598,521,false
273,129,922,false
503,na,300,false
513,512,247,false
475,915,90,false
882,514,108,false
573,367,126,false
455,596,604,false
643,971,388,false
748,575,284,false
na,179,368,false
525,505,185,false
615,809,366,false
450,650,515,false
214,398,964,false
75,673,989,false
453,611,649,false
848,610,241,false
392,85,404,false
298,283,887,false
589,465,970,false
271,58,519,false
246,976,87,false
531,na,91,false
278,876,995,false
13,975,419,false
110,241,na,false
810,393,306,false
593,507,342,false
365,828,776,false
258,236,610,false
168,448,188,false
na,367,90,false
858,450,320,false
882,397,714,false
916,210,6,false
903,689,392,false
550,355,357,false
905,547,339,false
182,945,470,false
na,771,470,false
na,6,259,false
na,310,743,false
936,8,510,false
683,738,753,true
632,444,379,false
325,287,630,false
835,146,728,false
422,107,820,false
698,na,17,false
550,505,na,false
216,7,589,false
15,891,379,false
844,785,397,false
na,652,770,false
512,626,132,false
128,142,140,false
73,923,973,false
406,803,737,false
597,224,885,false
798,na,500,false
803,742,266,false
429,465,395,false
97,na,651,false
231,597,22,false
641,147,931,false
289,244,45,false
652,na,956,false
na,387,940,false
na,226,450,false
888,131,272,false
336,110,875,false
522,853,140,false
na,917,29,false
661,670,24,false
570,717,na,false
393,923,83,false
267,400,618,false
450,725,94,false
538,546,676,false
911,995,540,false
148,404,57,false
122,303,692,false
447,433,685,false
430,554,878,false
556,651,787,false
606,658,545,false
188,225,810,false
994,821,307,false
563,322,210,false
458,na,31,false
448,909,786,false
57,na,295,false
992,186,63,false
407,na,7,false
na,343,665,false
424,611,96,false
194,780,429,false
410,571,296,false
na,843,37,false
821,924,435,false
739,na,695,true
604,552,778,false
464,374,830,false
na,37,622,false
165,226,748,false
333,415,188,false
855,385,996,false
479,na,814,false
493,366,na,false
245,895,na,false
276,184,297,false
621,592,605,false
156,222,278,false
944,597,630,false
347,410,93,false
na,534,560,false
643,909,749,false
508,590,192,false
628,239,122,false
704,na,381,false
198,270,563,false
751,946,38,false
701,493,617,false
731,574,216,false
661,943,194,false
311,89,566,false
486,860,396,false
760,483,842,false
882,486,na,false
449,191,830,false
386,348,676,false
400,125,247,false
615,694,220,false
na,251,649,false
250,260,42,false
396,na,855,false
312,225,352,false
703,470,439,false
833,195,659,false
434,868,759,false
47,810,na,false
569,919,na,false
114,561,937,false
441,426,66,false
403,417,256,false
905,620,514,false
na,636,941,false
710,575,963,false
650,779,55,false
773,na,534,false
766,563,371,false
170,912,903,false
907,966,299,false
362,435,843,false
4,94,270,false
320,281,887,false
282,443,885,false
127,834,548,false
56,na,722,false
884,390,33,false
638,426,932,false
171,49,644,false
479,587,74,false
na,6,918,false
151,na,303,false
871,653,186,false
60,6,508,false
420,789,764,false
512,930,na,false
559,122,506,false
na,293,263,false
100,972,473,false
855,811,117,false
46,961,633,false
938,576,302,false
100,na,427,false
836,743,475,false
415,345,272,false
670,767,134,false
904,na,599,false
594,na,827,false
na,900,523,false
465,121,895,false
100,553,474,false
na,693,2,false
na,686,306,false
na,280,214,false
906,397,758,false
347,997,475,false
755,16,na,false
na,915,794,true
129,93,301,false
909,206,879,false
106,940,495,false
988,727,648,false
866,318,848,false
106,273,470,false
659,998,na,false
859,353,na,false
998,434,990,false
865,226,417,false
759,na,101,false
238,na,823,false
766,817,745,true
457,649,175,false
270,248,182,false
992,387,885,false
357,979,877,false
871,461,254,false
877,958,716,true
784,861,86,false
137,269,831,false
264,157,269,false
519,453,783,false
877,911,300,false
774,352,38,false
159,834,574,false
na,815,137,false
76,87,880,false
191,172,684,false
967,336,538,false
543,793,381,false
286,904,661,false
366,521,933,false
518,179,839,false
295,784,511,false
na,583,313,false
373,431,158,false
498,691,316,false
519,662,442,false
885,426,206,false
400,522,71,false
899,788,407,false
na,520,226,false
600,347,963,false
132,na,285,false
96,303,677,false
666,388,294,false
901,150,729,false
303,135,na,false
609,941,354,false
173,739,755,false
332,447,239,false
688,653,471,false
814,991,815,true
283,na,61,false
391,28,458,false
655,333,338,false
67,na,848,false
na,478,940,false
812,130,151,false
679,na,314,false
493,304,731,false
483,527,297,false
767,532,289,false
92,na,433,false
178,531,14,false
223,445,na,false
275,611,901,false
75,358,231,false
685,na,356,false
622,7,995,false
938,608,739,false
324,95,640,false
346,595,660,false
764,967,637,false
451,110,937,false
229,43,420,false
53,495,514,false
336,919,600,false
na,33,460,false
532,469,351,false
450,892,9,false
747,786,824,true
702,804,442,false
374,858,113,false
887,861,508,false
na,462,568,false
163,595,5,false
na,974,637,false
684,614,980,false
546,251,531,false
597,387,na,false
638,160,674,false
743,263,194,false
384,392,612,false
180,773,514,false
573,177,959,false
957,895,155,false
202,464,848,false
na,984,431,false
470,955,602,false
663,416,83,false
413,940,364,false
745,299,752,false
690,na,63,false
247,940,70,false
993,184,736,false
911,258,542,false
615,905,753,false
795,16,946,false
94,260,375,false
914,341,828,false
806,470,719,false
131,251,276,false
797,95,615,false
na,751,583,false
95,551,586,false
974,81,143,false
72,668,451,false
592,620,330,false
504,632,436,false
263,878,435,false
237,171,8,false
326,119,771,false
776,na,973,true
776,947,521,false
936,913,70,false
972,689,402,false
914,351,779,false
738,698,na,true
97,515,953,false
639,352,90,false
860,377,586,false
na,354,990,false
298,604,808,false
801,na,112,false
194,538,893,false
253,691,852,false
na,376,788,false
58,60,843,false
154,679,205,false
55,77,69,false
na,825,564,false
na,161,865,false
795,335,984,false
593,176,833,false
142,988,99,false
912,207,837,false
847,839,442,false
627,613,844,false
454,166,379,false
608,637,50,false
849,na,290,false
819,848,196,false
956,394,402,false
508,552,604,false
286,197,133,false
736,884,743,true
516,767,349,false
825,na,794,false
182,456,683,false
na,294,905,false
345,870,316,false
733,205,946,false
552,646,na,false
471,875,na,false
722,351,167,false
724,119,935,false
717,na,401,false
604,903,na,false
763,89,359,false
na,204,680,false
494,592,832,false
507,842,804,false
677,233,394,false
688,na,147,false
283,na,810,false
106,820,508,false
402,568,693,false
556,49,485,false
470,992,921,false
615,318,53,false
315,605,219,false
475,436,na,false
381,981,224,false
980,617,435,false
na,356,828,false
71,987,732,false
927,195,939,false
784,522,469,false
304,824,204,false
894,177,644,false
na,32,202,false
841,14,741,false
187,928,277,false
73,983,114,false
748,51,423,false
991,988,816,true
822,108,508,false
275,367,882,false
902,395,342,false
377,26,536,false
21,68,138,false
181,786,636,false
533,405,22,false
198,133,177,false
945,950,618,false
613,204,516,false
359,807,953,false
725,801,5,false
703,732,431,false
266,866,452,false
698,620,490,false
108,819,174,false
853,453,634,false
602,743,214,false
494,562,778,false
na,816,846,false
533,415,361,false
82,598,180,false
700,221,1,false
635,489,497,false
na,519,840,false
973,751,902,true
222,984,283,false
288,987,303,false
702,439,666,false
133,925,521,false
734,974,171,false
647,669,889,false
na,47,609,false
399,46,na,false
749,108,415,false
557,277,361,false
780,292,623,false
227,327,na,false
