value1,value2,value3,result
75,52,7,false
81,98,48,false
41,13,4,false
79,7,43,false
28,1,79,false
89,54,51,false
52,65,8,false
65,2,63,false
96,97,63,false
4,52,7,false
85,73,81,false
80,10,84,false
22,79,60,false
69,43,25,false
16,88,93,false
10,74,46,false
31,5,51,false
8,95,65,false
27,4,0,false
63,42,49,false
38,75,38,false
49,40,51,false
2,26,78,false
96,43,81,false
0,24,71,false
29,31,47,false
35,82,71,false
31,65,22,false
94,5,33,false
6,30,52,false
92,20,51,false
13,76,98,false
49,11,15,false
62,22,52,false
17,29,32,false
86,91,69,false
84,69,12,false
3,34,94,false
27,19,17,false
12,96,53,false
79,70,20,false
0,10,90,false
45,20,58,false
98,83,76,true
31,49,44,false
75,12,57,false
54,70,6,false
87,14,71,false
75,20,10,false
88,6,96,false
8,54,71,false
4,27,66,false
60,98,76,true
72,5,81,false
70,69,50,false
86,46,93,true
48,70,1,false
10,59,10,false
77,25,9,false
67,9,14,false
61,12,6,false
38,7,86,false
86,68,13,false
94,20,17,false
75,10,31,false
74,3,79,false
22,78,51,false
79,30,81,false
77,39,5,false
73,78,35,false
10,85,24,false
65,7,32,false
29,68,50,false
57,36,59,false
13,21,75,false
74,72,17,false
28,89,12,false
7,38,36,false
39,36,91,false
31,91,60,false
27,36,82,false
50,52,70,false
94,98,41,false
45,80,58,false
19,60,19,false
58,81,94,false
60,97,46,false
6,12,13,false
37,84,14,false
26,74,94,false
96,30,71,false
68,45,14,false
56,51,91,false
47,48,2,false
98,37,64,false
90,47,84,true
78,75,91,true
9,47,2,false
42,29,8,false
60,79,66,false
2,43,93,false
46,31,0,false
98,61,29,false
74,88,93,true
42,85,39,false
83,1,4,false
65,2,60,false
38,42,40,false
82,99,31,false
85,95,67,false
17,58,98,false
42,95,88,false
22,4,66,false
63,62,26,false
84,85,6,false
25,74,23,false
77,44,89,false
84,47,80,true
41,72,23,false
38,59,54,false
88,92,42,false
55,46,68,false
21,66,19,false
6,31,73,false
61,12,37,false
11,99,25,false
45,98,29,false
93,38,37,false
66,78,62,false
73,51,46,false
27,5,6,false
99,94,96,true
62,67,64,false
82,77,3,false
31,84,72,false
66,65,4,false
54,78,8,false
55,69,45,false
11,38,10,false
67,32,33,false
17,26,67,false
52,62,1,false
38,16,51,false
74,3,40,false
14,5,20,false
89,45,37,false
90,33,69,false
93,38,93,false
73,57,11,false
33,84,38,false
21,51,46,false
37,80,69,false
27,47,69,false
89,23,81,false
94,7,94,false
83,82,77,true
67,68,10,false
93,24,23,false
3,83,64,false
96,89,37,false
52,75,26,false
83,7,94,false
59,91,41,false
25,77,49,false
96,33,64,false
76,61,74,false
55,26,58,false
70,5,47,false
29,37,2,false
94,56,60,false
42,30,38,false
37,24,23,false
77,36,79,false
80,82,2,false
0,13,88,false
36,67,57,false
60,4,17,false
68,73,52,false
73,87,67,true
84,13,11,false
28,50,60,false
65,36,9,false
37,42,84,false
76,89,10,false
57,89,95,false
77,93,37,false
99,22,19,false
58,68,48,false
75,23,25,false
45,59,21,false
81,18,94,false
58,7,70,false
84,38,50,false
37,3,33,false
51,31,13,false
43,32,4,false
58,40,91,false
83,61,33,false
92,31,23,false
41,23,32,false
16,37,80,false
42,54,98,false
74,0,88,false
95,2,64,false
32,87,6,false
43,46,98,false
20,46,82,false
66,77,42,false
1,78,20,false
97,15,65,false
84,70,3,false
36,44,47,false
56,57,8,false
43,97,41,false
33,14,65,false
19,94,93,false
73,7,8,false
14,23,69,false
26,85,23,false
77,50,7,false
17,84,24,false
28,62,11,false
85,96,24,false
65,43,78,false
30,11,26,false
97,5,51,false
67,60,25,false
9,92,49,false
3,65,92,false
7,24,7,false
28,76,71,false
22,44,58,false
77,89,29,false
58,42,4,false
15,95,75,false
94,14,5,false
51,3,61,false
66,51,88,false
20,55,27,false
16,89,52,false
27,43,82,false
25,75,35,false
6,88,27,false
10,30,20,false
82,23,18,false
53,13,64,false
12,19,80,false
33,53,38,false
2,44,91,false
75,32,72,false
92,36,0,false
74,86,49,false
3,66,15,false
23,20,87,false
40,3,51,false
69,93,28,false
99,91,81,true
39,21,3,false
97,95,27,true
34,77,92,false
66,61,31,false
52,70,58,false
21,36,4,false
96,61,29,false
2,60,30,false
99,40,61,false
32,54,51,false
65,8,52,false
90,75,47,true
69,57,50,false
12,98,32,false
20,63,33,false
86,96,98,true
53,76,87,true
41,46,62,false
12,22,9,false
73,21,62,false
88,71,46,false
30,2,41,false
32,89,95,false
16,28,33,false
29,96,46,false
80,23,21,false
49,19,46,false
56,8,94,false
59,44,28,false
97,99,61,false
94,53,79,true
99,58,5,false
9,87,17,false
8,31,19,false
13,25,7,false
66,46,42,false
41,95,25,false
36,31,69,false
35,88,29,false
18,77,66,false
13,22,33,false
52,22,72,false
31,23,71,false
17,83,45,false
75,77,59,false
28,23,68,false
92,18,97,false
55,34,30,false
6,62,49,false
64,96,1,false
46,69,66,false
19,20,41,false
26,22,47,false
86,97,20,false
76,71,88,false
3,44,91,false
67,9,79,false
1,83,1,false
79,15,51,false
23,93,17,false
13,75,94,false
87,60,4,false
67,37,25,false
61,91,99,false
81,90,14,false
68,80,24,false
43,78,43,false
26,46,44,false
47,7,56,false
22,73,29,false
8,62,22,false
13,39,52,false
60,71,87,true
54,65,66,false
29,85,66,false
50,47,93,false
52,16,2,false
12,27,70,false
61,82,86,false
21,69,20,false
97,59,11,false
64,56,61,false
66,2,23,false
93,4,63,false
73,73,45,false
13,65,67,false
55,31,35,false
1,73,31,false
70,46,35,false
16,73,95,false
78,48,0,false
40,88,0,false
66,43,67,false
64,33,51,false
15,39,90,false
22,13,42,false
52,69,7,false
65,16,98,false
71,2,19,false
17,69,79,false
72,76,9,false
28,24,92,false
1,50,12,false
68,75,39,false
71,89,7,false
69,37,45,false
13,38,3,false
37,58,54,false
20,86,38,false
89,82,95,true
5,97,67,false
89,6,9,false
27,77,58,false
32,15,26,false
77,31,31,false
8,28,13,false
37,29,8,false
81,2,47,false
87,19,39,false
39,21,12,false
5,28,92,false
44,77,69,false
45,94,36,false
73,67,71,false
69,18,69,false
62,67,67,false
71,46,86,false
39,85,61,false
42,30,58,false
8,99,53,false
62,49,87,false
71,79,59,false
92,1,28,false
42,57,17,false
39,90,63,false
90,76,60,true
75,51,13,false
84,9,65,false
4,0,71,false
32,23,58,false
65,88,94,false
6,25,65,false
72,98,74,true
74,38,80,false
82,37,62,false
22,28,53,false
53,13,19,false
42,33,56,false
75,59,43,false
55,10,65,false
73,38,10,false
37,64,23,false
10,20,36,false
44,42,57,false
32,72,80,false
55,46,94,false
41,60,57,false
23,89,26,false
59,68,97,false
50,52,63,false
98,21,89,false
64,90,34,false
58,66,15,false
84,53,71,false
8,45,35,false
42,18,19,false
13,5,32,false
7,2,61,false
68,2,83,false
42,99,68,false
86,11,49,false
63,22,70,false
98,14,53,false
37,42,59,false
25,54,60,false
83,42,28,false
19,96,33,false
99,34,37,false
5,41,12,false
66,58,96,false
83,3,97,false
56,28,61,false
62,22,51,false
7,99,21,false
42,61,66,false
4,59,41,false
26,64,66,false
53,84,89,true
50,78,55,false
8,11,24,false
4,69,29,false
16,17,55,false
87,81,54,false
43,85,51,false
84,44,88,true
32,23,33,false
95,88,25,false
8,61,5,false
39,13,3,false
15,17,1,false
27,87,81,false
58,90,69,false
26,12,15,false
98,13,50,false
69,30,36,false
42,80,22,false
63,78,26,false
26,18,3,false
99,9,77,false
89,36,56,false
77,48,93,false
39,65,73,false
41,95,71,false
62,56,21,false
85,30,51,false
77,12,58,false
96,10,7,false
85,90,15,false
23,1,59,false
86,62,66,true
64,60,64,false
98,29,0,false
48,66,9,false
77,54,96,false
68,94,76,false
79,45,46,false
13,52,4,false
64,75,36,false
25,87,52,false
68,73,70,true
78,90,7,false
41,45,17,false
89,67,42,false
59,92,58,false
7,82,20,false
81,2,59,false
87,84,27,false
76,13,89,false
11,80,87,false
11,77,62,false
46,39,19,false
99,18,88,false
10,64,90,false
58,63,13,false
22,16,90,false
81,91,48,false
62,37,55,false
19,80,71,false
46,55,94,false
0,19,87,false
92,30,90,false
85,83,69,true
22,61,42,false
96,72,35,false
32,89,35,false
66,64,85,false
54,7,91,false
68,69,13,false
17,51,82,false
13,88,56,false
76,92,4,false
71,98,72,true
60,98,51,false
62,32,28,false
66,92,56,false
44,89,54,false
87,67,94,false
61,85,67,false
1,58,92,false
75,90,57,true
58,8,33,false
62,97,54,false
63,71,72,false
89,25,86,false
27,66,53,false
21,35,8,false
24,42,4,false
86,26,36,false
42,57,64,false
83,59,40,false
87,28,47,false
42,16,4,false
51,37,61,false
73,91,6,false
14,16,70,false
43,73,61,false
97,15,52,false
34,44,20,false
0,60,40,false
15,8,4,false
38,83,68,false
93,85,32,false
40,34,27,false
37,81,95,false
65,34,42,false
94,63,57,false
79,44,93,true
80,86,60,false
60,55,89,false
18,90,85,false
43,22,5,false
37,46,89,false
1,38,28,false
78,88,48,true
38,97,15,false
20,88,10,false
46,17,46,false
42,12,7,false
11,41,39,false
19,54,73,false
63,67,38,false
71,38,82,false
99,79,86,true
57,66,33,false
37,55,97,false
36,14,30,false
10,21,91,false
1,2,37,false
15,23,18,false
60,69,5,false
30,2,52,false
61,71,48,false
3,19,51,false
28,85,20,false
62,79,78,true
0,23,72,false
32,14,21,false
2,60,27,false
5,10,87,false
0,69,90,false
40,76,81,false
57,99,87,false
48,61,2,false
97,12,58,false
62,55,60,false
32,2,13,false
47,58,40,false
75,73,34,false
52,87,98,false
83,13,83,false
86,44,7,false
77,12,51,false
98,78,82,true
3,17,67,false
73,18,89,false
44,47,8,false
66,78,95,false
66,74,61,false
91,84,0,false
62,11,9,false
35,85,81,false
71,68,92,true
73,22,2,false
6,23,29,false
43,8,67,false
84,7,37,false
54,93,7,false
64,83,43,false
25,18,13,false
15,95,72,false
15,32,99,false
95,52,81,true
71,36,34,false
83,10,24,false
86,95,56,false
79,4,56,false
29,77,47,false
94,57,21,false
43,89,74,false
3,28,13,false
8,98,60,false
17,6,88,false
77,19,43,false
47,76,28,false
63,6,54,false
39,10,38,false
38,79,44,false
8,74,52,false
25,0,11,false
32,55,92,false
5,47,87,false
91,20,89,false
81,17,94,false
36,1,95,false
77,36,23,false
29,39,48,false
94,85,53,true
53,11,21,false
86,70,95,true
82,50,65,false
78,47,16,false
5,60,75,false
92,90,68,false
20,90,51,false
18,25,14,false
66,91,54,false
31,59,76,false
12,70,95,false
7,2,82,false
82,78,8,false
78,93,57,false
86,56,92,false
68,17,99,false
38,97,11,false
49,50,76,false
0,12,9,false
92,84,57,false
66,62,29,false
26,90,26,false
35,18,40,false
81,15,8,false
53,40,9,false
55,11,48,false
80,11,50,false
71,10,35,false
83,96,96,true
33,71,1,false
18,28,29,false
46,6,81,false
49,83,91,true
70,82,22,false
11,51,79,false
84,85,23,false
37,42,97,false
23,22,74,false
10,16,88,false
59,35,30,false
42,81,96,true
78,18,91,false
61,80,25,false
13,96,21,false
85,82,20,false
27,26,68,false
80,76,5,false
36,31,46,false
6,75,4,false
82,44,39,false
21,62,84,false
43,4,73,false
26,41,55,false
90,20,23,false
70,4,17,false
65,63,32,false
79,44,14,false
65,14,49,false
99,14,82,false
70,30,71,false
59,26,61,false
2,52,81,false
25,5,85,false
6,94,60,false
22,92,17,false
84,13,96,false
73,99,64,true
54,28,57,false
3,27,76,false
66,90,70,false
77,71,6,false
29,17,81,false
72,96,60,true
76,46,57,false
81,23,61,false
94,0,2,false
67,95,6,false
78,86,48,false
2,76,14,false
76,44,23,false
74,82,68,true
39,36,7,false
40,22,17,false
46,62,11,false
45,46,72,false
31,40,77,false
45,56,48,false
52,37,74,false
39,82,55,false
90,68,44,false
1,92,88,false
58,30,82,false
54,73,52,false
39,0,27,false
13,62,66,false
85,7,84,false
4,79,5,false
89,47,7,false
70,68,25,false
12,25,65,false
50,26,82,false
61,88,25,false
92,38,87,true
40,4,22,false
9,10,63,false
82,88,55,true
16,52,50,false
49,91,51,false
73,68,48,false
75,13,65,false
54,43,87,false
33,98,24,false
49,90,79,false
7,20,23,false
85,55,58,false
98,51,53,false
16,73,79,false
73,12,28,false
33,19,10,false
57,69,75,false
60,59,10,false
98,7,2,false
32,86,16,false
61,53,39,false
8,56,62,false
28,63,2,false
50,31,83,false
78,93,1,false
13,49,79,false
54,24,58,false
67,69,8,false
90,86,29,false
55,9,33,false
62,78,23,false
12,43,67,false
68,29,78,false
2,89,93,false
35,34,59,false
6,22,86,false
63,99,67,true
89,52,4,false
79,19,49,false
6,62,58,false
58,74,86,true
34,47,21,false
51,26,4,false
7,57,77,false
95,41,41,false
57,54,21,false
66,35,55,false
14,70,97,false
6,86,66,false
99,23,55,false
33,57,21,false
50,6,50,false
95,19,53,false
28,35,5,false
56,5,53,false
89,83,51,false
79,58,9,false
12,85,7,false
10,95,1,false
98,30,10,false
90,79,95,true
56,23,95,false
30,91,0,false
95,56,47,false
54,7,17,false
43,9,93,false
56,44,84,false
42,56,36,false
14,86,62,false
74,28,33,false
35,81,88,false
62,11,59,false
33,15,86,false
55,37,32,false
50,3,76,false
29,65,51,false
82,47,27,false
28,64,91,false
85,37,16,false
30,62,68,false
7,89,11,false
42,92,4,false
27,77,4,false
79,48,71,false
37,64,13,false
99,61,36,false
17,4,3,false
82,69,98,false
15,29,10,false
29,7,35,false
86,28,70,false
31,61,87,false
27,97,91,false
0,81,85,false
43,8,8,false
26,0,19,false
86,57,37,false
84,89,97,true
60,17,32,false
80,62,35,false
10,9,55,false
45,34,41,false
47,24,83,false
57,64,5,false
41,38,43,false
51,19,25,false
94,47,52,false
86,64,74,false
57,5,34,false
52,44,94,false
17,18,60,false
49,48,76,false
51,9,12,false
40,47,76,false
51,25,34,false
83,9,41,false
45,40,49,false
46,10,96,false
0,68,82,false
75,50,52,false
65,51,29,false
63,55,9,false
18,39,31,false
31,46,67,false
58,48,65,false
95,81,55,true
94,47,39,false
5,19,51,false
36,31,8,false
59,62,48,false
25,55,79,false
90,66,5,false
71,9,12,false
42,36,78,false
65,49,96,false
97,48,87,false
32,51,39,false
30,19,65,false
48,66,66,false
80,82,7,false
26,7,22,false
33,72,2,false
35,44,15,false
3,50,24,false
13,85,21,false
19,13,76,false
12,31,8,false
83,88,82,true
47,82,93,false
45,68,76,false
21,98,42,false
99,48,0,false
11,85,27,false
89,75,9,false
55,86,23,false
78,22,31,false
66,40,76,false
88,54,91,true
57,11,95,false
45,37,81,false
44,9,86,false
30,0,78,false
97,93,82,true
81,71,65,true
49,98,63,false
79,36,57,false
32,28,4,false
4,49,52,false
43,80,80,false
88,6,89,false
62,36,51,false
4,78,91,false
74,55,61,false
27,86,93,false
70,97,17,false
16,86,25,false
94,32,64,false
51,0,94,false
78,58,0,false
22,96,58,false
80,62,23,false
53,6,73,false
39,30,8,false
47,14,16,false
49,87,67,false
58,1,68,false
19,36,95,false
72,35,89,false
21,84,75,false
82,86,37,false
84,16,75,false
75,53,62,false
19,85,49,false
55,83,41,false
0,32,87,false
45,55,13,false
44,79,42,false
3,72,57,false
61,86,25,false
54,76,0,false
0,10,52,false
2,55,93,false
10,97,93,false
88,55,65,false
33,71,84,false
32,19,55,false
13,39,10,false
24,59,55,false
17,31,9,false
42,37,7,false
24,31,31,false
78,0,20,false
36,59,17,false
63,69,86,true
81,21,23,false
44,7,46,false
53,0,39,false
67,35,99,false
19,81,82,false
36,69,34,false
27,74,80,false
47,87,8,false
6,2,33,false
95,11,66,false
95,31,65,false
47,9,42,false
27,75,50,false
65,0,31,false
45,97,21,false
0,10,55,false
56,62,75,false
33,82,63,false
86,23,40,false
9,16,86,false
22,36,66,false
80,55,35,false
48,62,1,false
19,76,92,false
44,99,86,false
67,3,2,false
75,5,19,false
26,6,66,false
99,79,34,true
65,31,16,false
28,89,37,false
98,61,33,false
8,66,52,false
69,89,68,true
29,17,28,false
9,74,44,false
47,22,27,false
9,67,92,false
0,98,65,false
66,6,58,false
0,56,47,false
6,64,41,false
9,2,96,false
74,82,63,true
35,62,54,false
89,16,4,false
58,13,50,false
76,67,35,false
52,10,67,false
88,13,92,false
94,31,47,false
2,83,19,false
70,83,81,false
20,25,40,false
87,17,54,false
50,20,8,false
69,62,3,false
61,96,84,false
94,89,40,false
91,20,43,false
90,79,45,true
74,96,93,true
11,34,76,false
33,59,49,false
57,78,29,false
4,45,89,false
11,10,11,false
3,1,37,false
9,40,14,false
50,1,99,false
8,11,59,false
5,21,64,false
56,76,89,true
10,83,63,false
10,92,53,false
51,16,69,false
70,63,7,false
45,93,13,false
33,47,88,false
50,32,55,false
42,13,8,false
47,4,65,false
41,66,0,false
66,59,57,false
55,50,75,false
14,26,73,false
63,7,72,false
95,41,23,false
65,22,20,false
20,90,93,false
37,29,2,false
47,86,0,false
30,63,89,false
61,26,76,false
76,85,12,false
32,32,25,false
53,5,16,false
51,14,71,false
8,35,25,false
99,95,32,false
82,83,31,false
69,27,16,false
89,90,62,false
44,52,77,false
28,86,99,true
12,45,54,false
82,88,48,true
5,42,52,false
94,0,12,false
94,76,20,false
30,63,20,false
33,95,94,false
65,70,14,false
48,37,22,false
37,77,96,false
98,25,65,false
65,71,22,false
18,45,57,false
25,24,98,false
52,96,11,false
51,52,17,false
17,69,60,false
61,27,55,false
36,67,44,false
98,14,2,false
42,71,71,false
26,65,79,false
16,14,38,false
90,51,38,false
13,15,97,false
33,81,76,false
5,61,2,false
17,51,40,false
61,27,12,false
70,74,60,false
13,25,31,false
58,23,2,false
12,23,61,false
25,71,83,false
5,81,64,false
44,90,81,false
70,72,15,false
39,45,22,false
20,79,18,false
97,65,36,false
92,17,81,false
10,13,29,false
39,8,32,false
32,70,63,false
89,27,64,false
19,47,99,false
65,40,70,false
71,59,63,false
86,35,80,false
98,88,87,true
74,92,68,false
90,46,23,false
62,7,78,false
72,83,14,false
17,55,8,false
45,20,62,false
16,17,52,false
16,94,29,false
28,18,20,false
12,48,4,false
80,51,75,false
58,12,89,false
7,5,45,false
23,6,43,false
52,36,5,false
62,60,18,false
39,28,9,false
16,63,75,false
26,73,64,false
71,79,57,false
35,3,45,false
26,32,97,false
58,37,38,false
99,10,3,false
51,63,53,false
81,91,58,true
96,62,49,false
29,90,54,false
76,34,62,false
0,84,58,false
62,94,29,false
17,20,66,false
97,83,62,false
45,65,79,false
59,10,69,false
52,88,4,false
94,91,3,false
75,33,62,false
35,40,23,false
67,78,99,false
69,19,60,false
70,33,21,false
81,4,2,false
45,69,19,false
86,1,83,false
11,94,19,false
29,71,19,false
27,8,11,false
0,87,44,false
73,63,89,true
15,30,81,false
78,69,20,false
92,65,55,true
62,97,17,false
46,35,47,false
86,9,41,false
97,41,49,false
21,68,6,false
27,41,61,false
26,85,87,false
74,86,60,false
20,9,37,false
75,96,43,false
12,27,29,false
79,59,75,true
90,1,63,false
24,79,3,false
58,96,64,true
1,22,73,false
22,15,73,false
69,35,3,false
6,82,73,false
86,59,41,false
41,50,50,false
51,85,71,false
93,1,1,false
43,82,31,false
45,81,1,false
41,59,32,false
37,46,97,false
95,40,99,true
98,62,77,true
10,37,87,false
43,98,40,false
86,18,86,false
38,62,72,false
70,62,38,false
62,33,24,false
73,76,23,false
47,45,65,false
32,3,21,false
97,62,23,false
30,84,66,false
31,26,64,false
52,51,14,false
41,42,88,false
22,41,84,false
97,59,35,false
25,50,84,false
9,13,57,false
6,49,82,false
93,63,72,true
8,70,6,false
65,46,58,false
3,31,20,false
33,63,81,false
79,11,82,false
71,97,4,false
95,3,15,false
66,14,54,false
6,88,25,false
63,31,85,false
64,82,45,false
41,86,70,false
93,71,32,false
28,42,83,false
44,32,37,false
67,70,34,false
13,53,55,false
61,6,56,false
55,95,70,false
47,30,61,false
63,77,3,false
75,39,19,false
70,10,42,false
34,34,58,false
85,23,47,false
44,25,25,false
90,74,20,false
78,16,53,false
48,13,63,false
38,22,24,false
15,3,86,false
95,25,77,false
55,1,90,false
99,73,63,true
74,95,24,false
58,97,29,false
11,17,61,false
34,17,32,false
86,76,14,false
91,84,81,true
27,77,60,false
12,2,10,false
59,25,57,false
44,93,74,true
39,96,77,false
57,64,83,false
72,26,11,false
38,83,42,false
90,39,3,false
66,59,22,false
66,94,57,false
30,76,6,false
55,27,65,false
32,32,67,false
97,36,14,false
3,80,97,false
43,8,22,false
24,38,69,false
12,33,25,false
25,1,84,false
28,1,32,false
63,22,11,false
39,97,19,false
78,1,60,false
67,18,41,false
88,31,76,false
95,91,54,false
19,0,94,false
71,26,82,false
18,54,46,false
71,13,41,false
45,0,95,false
13,17,54,false
96,42,47,false
7,92,79,false
46,42,98,false
84,88,10,false
95,47,65,false
25,27,37,false
31,30,94,false
46,95,52,false
88,23,65,false
90,92,40,true
65,51,47,false
41,73,1,false
45,85,40,false
61,36,86,false
4,17,65,false
46,0,54,false
35,8,55,false
5,82,85,false
1,36,30,false
58,38,72,false
16,92,77,false
11,87,49,false
94,71,87,true
82,4,93,false
52,91,35,false
41,98,18,false
17,27,74,false
48,45,19,false
64,54,77,false
78,75,12,false
28,93,71,false
65,53,7,false
78,50,21,false
26,3,5,false
53,83,51,false
66,41,35,false
61,45,49,false
